2018.11.14 23:51:35	 19KB	 0KB
2018.11.14 23:51:36	 1KB	 0KB
2018.11.14 23:51:37	 3KB	 2KB
2018.11.14 23:51:38	 37KB	 7KB
2018.11.14 23:51:39	 31KB	 5KB
2018.11.14 23:51:40	 3KB	 46KB
2018.11.14 23:51:41	 0KB	 0KB
2018.11.14 23:51:42	 0KB	 0KB
2018.11.14 23:51:43	 0KB	 0KB
2018.11.14 23:51:44	 0KB	 0KB
2018.11.14 23:51:45	 0KB	 0KB
2018.11.14 23:51:46	 0KB	 0KB
2018.11.14 23:51:47	 3KB	 1KB
2018.11.14 23:51:48	 8KB	 13KB
2018.11.14 23:51:49	 7KB	 5KB
2018.11.14 23:51:50	 0KB	 10KB
2018.11.14 23:51:51	 2KB	 10KB
2018.11.14 23:51:52	 0KB	 10KB
2018.11.14 23:51:53	 0KB	 10KB
2018.11.14 23:51:54	 0KB	 11KB
2018.11.14 23:51:55	 0KB	 11KB
2018.11.14 23:51:56	 0KB	 10KB
2018.11.14 23:51:57	 2KB	 12KB
2018.11.14 23:51:58	 0KB	 11KB
2018.11.14 23:51:59	 0KB	 11KB
2018.11.14 23:52:00	 2KB	 16KB
2018.11.14 23:52:01	 0KB	 10KB
2018.11.14 23:52:02	 1KB	 11KB
2018.11.14 23:52:03	 0KB	 11KB
2018.11.14 23:52:04	 1KB	 9KB
2018.11.14 23:52:05	 1KB	 0KB
2018.11.14 23:52:06	 1KB	 0KB
2018.11.14 23:52:07	 31KB	 26KB
2018.11.14 23:52:08	 3KB	 1KB
2018.11.14 23:52:09	 1KB	 1KB
2018.11.14 23:52:10	 1KB	 0KB
2018.11.14 23:52:11	 0KB	 0KB
2018.11.14 23:52:12	 1KB	 1KB
2018.11.14 23:52:13	 0KB	 0KB
2018.11.14 23:52:14	 1KB	 1KB
2018.11.14 23:52:15	 0KB	 0KB
2018.11.14 23:52:16	 0KB	 0KB
2018.11.14 23:52:17	 2KB	 1KB
2018.11.14 23:52:18	 0KB	 0KB
2018.11.14 23:52:19	 2KB	 2KB
2018.11.14 23:52:20	 0KB	 1KB
2018.11.14 23:52:21	 0KB	 1KB
2018.11.14 23:52:22	 1KB	 2KB
2018.11.14 23:52:23	 0KB	 1KB
2018.11.14 23:52:24	 1KB	 1KB
2018.11.14 23:52:25	 0KB	 0KB
2018.11.14 23:52:26	 0KB	 0KB
2018.11.14 23:52:27	 2KB	 1KB
2018.11.14 23:52:28	 1KB	 1KB
2018.11.14 23:52:29	 1KB	 0KB
2018.11.14 23:52:30	 2KB	 0KB
2018.11.14 23:52:31	 1KB	 2KB
2018.11.14 23:52:32	 1KB	 1KB
2018.11.14 23:52:33	 0KB	 0KB
2018.11.14 23:52:34	 0KB	 0KB
2018.11.14 23:52:35	 0KB	 1KB
2018.11.14 23:52:36	 1KB	 1KB
2018.11.14 23:52:37	 1KB	 1KB
2018.11.14 23:52:38	 1KB	 0KB
2018.11.14 23:52:39	 1KB	 0KB
2018.11.14 23:52:40	 0KB	 0KB
2018.11.14 23:52:41	 0KB	 0KB
2018.11.14 23:52:42	 1KB	 1KB
2018.11.14 23:52:43	 0KB	 0KB
2018.11.14 23:52:44	 0KB	 0KB
2018.11.14 23:52:45	 0KB	 0KB
2018.11.14 23:52:46	 0KB	 0KB
2018.11.14 23:52:47	 4KB	 4KB
2018.11.14 23:52:48	 4KB	 2KB
2018.11.14 23:52:49	 1KB	 1KB
2018.11.14 23:52:50	 2KB	 1KB
2018.11.14 23:52:51	 2KB	 0KB
2018.11.14 23:52:52	 1KB	 1KB
2018.11.14 23:52:53	 4KB	 10KB
2018.11.14 23:52:54	 2KB	 1KB
2018.11.14 23:52:55	 2KB	 1KB
2018.11.14 23:52:56	 0KB	 0KB
2018.11.14 23:52:57	 2KB	 1KB
2018.11.14 23:52:58	 3KB	 2KB
2018.11.14 23:52:59	 2KB	 2KB
2018.11.14 23:53:00	 0KB	 0KB
2018.11.14 23:53:01	 2KB	 5KB
2018.11.14 23:53:02	 0KB	 0KB
2018.11.14 23:53:03	 1KB	 0KB
2018.11.14 23:53:04	 1KB	 1KB
2018.11.14 23:53:05	 0KB	 0KB
2018.11.14 23:53:06	 1KB	 1KB
2018.11.14 23:53:07	 2KB	 3KB
2018.11.14 23:53:08	 2KB	 0KB
2018.11.14 23:53:09	 1KB	 0KB
2018.11.14 23:53:10	 0KB	 0KB
2018.11.14 23:53:11	 0KB	 0KB
2018.11.14 23:53:12	 0KB	 0KB
2018.11.14 23:53:13	 0KB	 0KB
2018.11.14 23:53:14	 0KB	 0KB
2018.11.14 23:53:15	 0KB	 0KB
2018.11.14 23:53:16	 0KB	 0KB
2018.11.14 23:53:17	 0KB	 0KB
2018.11.14 23:53:18	 0KB	 0KB
2018.11.14 23:53:19	 0KB	 0KB
2018.11.14 23:53:20	 0KB	 0KB
2018.11.14 23:53:21	 0KB	 0KB
2018.11.14 23:53:22	 0KB	 0KB
2018.11.14 23:53:23	 0KB	 0KB
2018.11.14 23:53:24	 1KB	 0KB
2018.11.14 23:53:25	 0KB	 0KB
2018.11.14 23:53:26	 71KB	 44KB
2018.11.14 23:53:27	 13KB	 9KB
2018.11.14 23:53:28	 72KB	 73KB
2018.11.14 23:53:29	 48KB	 60KB
2018.11.14 23:53:30	 2KB	 0KB
2018.11.14 23:53:31	 0KB	 0KB
2018.11.14 23:53:32	 1KB	 0KB
2018.11.14 23:53:33	 0KB	 0KB
2018.11.14 23:53:34	 0KB	 0KB
2018.11.14 23:53:35	 1KB	 1KB
2018.11.14 23:53:36	 1KB	 0KB
2018.11.14 11:00:58	 56KB	 5KB
2018.11.14 11:00:58	 24KB	 4KB
2018.11.14 11:00:59	 27KB	 4KB
2018.11.14 11:01:00	 24KB	 2KB
2018.11.14 11:01:01	 3KB	 43KB
2018.11.14 11:01:02	 50KB	 4KB
2018.11.14 11:01:03	 96KB	 10KB
2018.11.14 11:01:04	 24KB	 3KB
2018.11.14 11:01:05	 89KB	 7KB
2018.11.14 11:01:06	 34KB	 3KB
2018.11.14 11:01:07	 24KB	 2KB
2018.11.14 11:01:08	 10KB	 1KB
2018.11.14 11:01:09	 34KB	 2KB
2018.11.14 11:01:10	 13KB	 1KB
2018.11.14 11:01:11	 0KB	 0KB
2018.11.14 11:01:12	 69KB	 7KB
2018.11.14 11:01:13	 17KB	 4KB
2018.11.14 11:01:14	 0KB	 0KB
2018.11.14 11:01:15	 0KB	 0KB
2018.11.14 11:01:16	 10KB	 1KB
2018.11.14 11:01:17	 0KB	 0KB
2018.11.14 11:01:18	 0KB	 0KB
2018.11.14 11:01:19	 0KB	 2KB
2018.11.14 11:01:20	 0KB	 0KB
2018.11.14 11:01:21	 0KB	 1KB
2018.11.14 11:01:22	 13KB	 3KB
2018.11.14 11:01:23	 11KB	 1KB
2018.11.14 11:01:24	 38KB	 4KB
2018.11.14 11:01:25	 94KB	 11KB
2018.11.14 11:01:26	 252KB	 37KB
2018.11.14 11:01:27	 611KB	 54KB
2018.11.14 11:01:28	 343KB	 33KB
2018.11.14 11:01:29	 82KB	 6KB
2018.11.14 11:01:30	 84KB	 13KB
2018.11.14 11:01:31	 107KB	 10KB
2018.11.14 11:01:32	 41KB	 5KB
2018.11.14 11:01:33	 149KB	 13KB
2018.11.14 11:01:34	 110KB	 11KB
2018.11.14 11:01:35	 231KB	 20KB
2018.11.14 11:01:36	 93KB	 11KB
2018.11.14 11:01:37	 231KB	 19KB
2018.11.14 11:01:38	 59KB	 8KB
2018.11.14 11:01:39	 263KB	 24KB
2018.11.14 11:01:40	 110KB	 10KB
2018.11.14 11:01:41	 127KB	 12KB
2018.11.14 11:01:42	 55KB	 9KB
2018.11.14 11:01:43	 97KB	 9KB
2018.11.14 11:01:44	 48KB	 4KB
